type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
web前端,前端开发工程师[朝阳区],决策数,4000,8000,经验在校,应届,"软件服务｜咨询,IT技术服务｜咨询,数据服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/人工智能服务,周末双休｜待遇好｜有牛人带,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/57/E4/Cgp9HWE5zXuANUpWAABYM8z0Cf8742.png,北京
web前端,前端开发工程师[海淀区],秘易网络,4000,8000,经验在校,应届,"移动互联网,数据服务 / A轮 / 少于15人",15,软件服务｜咨询/Html5/Vue/React/数据服务｜咨询,我们正在改变世界，你想加入我们吗？,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/0E/6B/CgpFT1jtjO6AQxTGAABuk6J4dSg205.png,北京
web前端,web前端开发工程师[海淀区],中科软,10000,13000,经验3-5年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/Html5/Vue/JavaScript/小程序开发,实事求是，合适就来！,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/02/81/CgoCgV6WZjKAOdIiAAA1Fkyw2Iw250.png,北京
web前端,web前端开发工程师[五道口],融捷教育,15000,30000,经验不限,本科,人工智能服务 / 不需要融资 / 50-150人,50-150,软件服务｜咨询/计算机/软件工程相关专业,六险一金；大集团背景,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/26/50/CgpEMlkZcnqACg2fAAApzfmJ7yk210.jpg,北京
web前端,web前端开发工程师[酒仙桥],360,25000,40000,经验3-5年,本科,"工具类产品,信息检索,信息安全 / 上市公司 / 2000人以上",2000,CSS/人工智能服务/ui/信息检索/Html5,PC安全产品事业部,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/6B/51/Cgq2xl5XdOuAb0fIAAA6U4Zgusk501.png,北京
web前端,web前端开发工程师[望京],智城联合,15000,25000,经验3-5年,本科,IT技术服务｜咨询 / 不需要融资 / 50-150人,50-150,人工智能服务/Html5/JavaScript/Vue/React,公司发展前景好、餐补、免费体检、团建等,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/1D/A1/CgotOVy327WAM35pAABN8mtwmMk173.jpg,北京
web前端,web前端开发工程师[展览路],圆融汇通,15000,20000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询,信息安全 / 未融资 / 15-50人",15-50,软件服务｜咨询/CSS/Html5/JavaScript/Vue,职位上升空间大 ，薪资福利好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/53/35/CioPOWEUj8WAOCG1AAAdiifHbd0514.png,北京
web前端,WEB前端开发工程师[海淀区],融捷投资控股集团有限公司,10000,20000,经验1-3年,本科,新能源汽车制造 / 不需要融资 / 2000人以上,2000,新能源汽车制造,"五险一金,法定节假日,带薪年假",https://www.lgstatic.com/thumbnail_120x120/10/76820046552a4c4784bb5b7c5a991688.png,北京
web前端,Web前端开发工程师（医学影像方向）[朝外],和信康,20000,30000,经验3-5年,本科,"数据服务｜咨询,人工智能服务,电商平台 / B轮 / 50-150人",50-150,人工智能服务/Dicom/在线医疗/VTK.js/React,"午餐补助,技术创新,期权奖励,领导好",https://www.lgstatic.com/thumbnail_120x120/i/image/M00/03/8D/Cgp3O1bBPUWANX4vAAA0uF55x3U956.png,北京
web前端,初级web前端开发工程师[中关村],融捷教育,8000,15000,经验1-3年,本科,人工智能服务 / 不需要融资 / 50-150人,50-150,教育｜培训/CSS/Html5/Vue/React,五险一金 周末双休,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/26/50/CgpEMlkZcnqACg2fAAApzfmJ7yk210.jpg,北京
web前端,web前端开发工程师（远程）[望京],创元聚星,25000,45000,经验5-10年,本科,"IT技术服务｜咨询,软件服务｜咨询,区块链 / 不需要融资 / 150-500人",150-500,区块链/科技金融/React,远程办公,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
web前端,web前端开发工程师[海淀区],北京尚行德智软件技术有限公司,10000,15000,经验3-5年,本科,无,未知,无,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/fa0b34b604f64609b6efdb4a9f45dede.png,北京
web前端,web前端开发[丰台区],广州碧软信息科技有限公司,12000,22000,经验5-10年,大专,无,未知,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/c8f5a5b1db574e8ca63e4f30e9d29a27.png,北京
web前端,前端开发工程师[西三旗],MATRIX TECH PTE.LTD.,20000,30000,经验3-5年,本科,科技金融 / C轮 / 150-500人,150-500,科技金融/Web前端开发/电商平台,待遇优厚，扁平管理。,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/56/FF/CgpOIF3xtYCAPffCAAAhWL_XNLg673.jpg,北京
web前端,前端开发[中关村],Moka,10000,16000,经验3-5年,硕士,软件服务｜咨询 / C轮 / 500-2000人,500-2000,软件服务｜咨询/JavaScript,51,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/50/4D/Cgp9HWD_d-aAQbAvAAEMXl_9XJg853.png,北京
web前端,前端工程师[海淀区],万博东方软件公司,14000,26000,经验3-5年,本科,软件服务｜咨询 / 未融资 / 50-150人,50-150,软件服务｜咨询/Webpack/Gulp/ES6/IT技术服务｜咨询/React,弹性工作 五险一金 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/5F/63/CioPOWF_ZAeAYIQ5AAAmO_fazSw456.png,北京
web前端,前端开发工程师[德胜门],华泰保险,15000,20000,经验3-5年,本科,科技金融 / 不需要融资 / 2000人以上,2000,JAVA/保险,五险一金、节日礼物、通讯津贴、补充医疗保险,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/68/1B/CioPOWG8YxqAQ8EzAABJIm4YLIo954.png,北京
web前端,前端开发工程师[海淀区],搜狐集团,20000,35000,经验1-3年,本科,"内容资讯,游戏,音频｜视频媒体 / 上市公司 / 2000人以上",2000,内容资讯/JavaScript/Web前端开发/商业化/React,上市公司、大平台,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/15/40/Cgq2xlpxrIKAPFRwAAAzLesdOpI884.png,北京
web前端,前端开发工程师[西三旗],MATRIX TECH PTE.LTD.,20000,30000,经验3-5年,本科,科技金融 / C轮 / 150-500人,150-500,科技金融/Web前端开发/电商平台,待遇优厚，扁平管理。,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/56/FF/CgpOIF3xtYCAPffCAAAhWL_XNLg673.jpg,北京
web前端,前端开发工程师[望京],鼐特信息技术,15000,25000,经验5-10年,本科,"网络通信,信息安全 / 不需要融资 / 15-50人",15-50,JavaScript/Vue/信息安全/Web前端开发/React,优秀的技术团队,https://www.lgstatic.com/thumbnail_120x120/10/dd1f52031af44021a5b7dc072e6b02cc.png,北京
web前端,高级前端开发工程师[海淀区],字节跳动,18000,35000,经验3-5年,本科,"内容资讯,短视频 / D轮及以上 / 2000人以上",2000,弹性工作/就近租房补贴/年度体检/补充商保,"六险一金,弹性工作,大牛带队,租房补贴",https://www.lgstatic.com/thumbnail_120x120/10/a245ba93a25f4defbe9cd27fd9cb69a0.png,北京
web前端,前端开发工程师[上地],贝壳,25000,40000,经验3-5年,本科,居住服务 / 上市公司 / 2000人以上,2000,软件服务｜咨询/Vue/Web前端开发/电商平台/React,三餐免费，双休，大牛工作氛围,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
web前端,前端工程师[海淀区],万博东方软件公司,13000,25000,经验1-3年,本科,软件服务｜咨询 / 未融资 / 50-150人,50-150,软件服务｜咨询/Webpack/Gulp/ES6/IT技术服务｜咨询/React,弹性工作 五险一金 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/5F/63/CioPOWF_ZAeAYIQ5AAAmO_fazSw456.png,北京
web前端,前端开发工程师[西二旗],央广银河北京,20000,35000,经验3-5年,本科,音频｜视频媒体 / 不需要融资 / 150-500人,150-500,音频｜视频媒体/Web前端开发/小程序开发,福利、补贴,https://www.lgstatic.com/thumbnail_120x120/10/290e659369834dcfa9d6c1d612512f93.jpg,北京
web前端,前端开发工程师[海淀区],字节跳动,25000,50000,经验不限,本科,"内容资讯,短视频 / D轮及以上 / 2000人以上",2000,后端开发,"下午茶,健身瑜伽,六险一金,股票期权",https://www.lgstatic.com/thumbnail_120x120/10/a245ba93a25f4defbe9cd27fd9cb69a0.png,北京
web前端,前端工程师[海淀区],万博东方软件公司,14000,26000,经验3-5年,本科,软件服务｜咨询 / 未融资 / 50-150人,50-150,软件服务｜咨询/Webpack/Gulp/ES6/IT技术服务｜咨询/React,弹性工作 五险一金 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/5F/63/CioPOWF_ZAeAYIQ5AAAmO_fazSw456.png,北京
web前端,前端开发工程师[海淀区],新浪彩通,10000,20000,经验不限,本科,新媒体 / 未融资 / 50-150人,50-150,分类信息/Web前端/Vue/休闲｜娱乐,有大牛带，发展空间大！五险一金、餐补、零食,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/06/0B/CgqKkVbMAVyAYaLgAAB-_gABVcA296.png,北京
web前端,前端开发工程师[西北旺],中电金信,15000,20000,经验5-10年,本科,"IT技术服务｜咨询,软件服务｜咨询 / B轮 / 2000人以上",2000,Web前端开发/小程序开发/IT技术服务｜咨询/移动客户端开发,不加班 稳定,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4F/A5/CioPOWD6YxGAD-CWAAAsgCdp12U635.jpg,北京
web前端,高级前端开发工程师[望京],百融云创,25000,40000,经验5-10年,本科,"科技金融,人工智能服务 / 上市公司 / 500-2000人",500-2000,Vue/Node/科技金融/Web前端开发,团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/32/52/CgoB5lzdGueAacOGAAC2R7KXAu0992.png,北京
web前端,前端开发工程师[朝阳区],探探,20000,40000,经验3-5年,本科,社交平台 / D轮及以上 / 150-500人,150-500,社交,技术大牛带队,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/59/D5/Cgp9HWFLD4eADFziAACnNVfiwRM399.png,北京
web前端,前端开发工程师[北七家],北京指南针,15000,30000,经验1-3年,本科,科技金融 / 上市公司 / 500-2000人,500-2000,Vue/科技金融/计算机/软件工程相关专业,发展空间大，国内外旅游，带薪年假，发展前景好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/6F/38/CgpEMlmyBJyAWbaUAABXgIOTygI713.png,北京
web前端,前端开发工程师[西三旗],MATRIX TECH PTE.LTD.,20000,30000,经验3-5年,本科,科技金融 / C轮 / 150-500人,150-500,科技金融/Web前端开发/电商平台,待遇优厚，扁平管理。,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/56/FF/CgpOIF3xtYCAPffCAAAhWL_XNLg673.jpg,北京
web前端,web前端开发工程师[朝阳区],博为峰,14000,15000,经验3-5年,大专,无,未知,无,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6ed6fde6a5aa44e9a7b9ba6285ee9a46.png,北京
web前端,web前端开发工程师[海淀区],思普科,7000,9000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/数据服务｜咨询,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/ab5d1d3a259442e28200c6bae21695e3.png,北京
web前端,web前端开发工程师[大兴区],京东,30000,50000,经验3-5年,硕士,电商平台 / 上市公司 / 2000人以上,2000,Vue/电商平台/React/Webpack,团队技术氛围浓厚,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/6A/6A/CgpEMlmneQiADlm5AAAnJofg3og893.png,北京
web前端,web前端开发工程师[西北旺],合众鼎成,15000,30000,经验不限,本科,"数据服务｜咨询,人工智能服务 / 不需要融资 / 50-150人",50-150,JAVA/软件服务｜咨询/人工智能服务/Vue/小程序开发,大数据人工智能、扁平管理、期权激励,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/75/6B/CgoB5l1SJOOAcHEnAAAk2hTER-c404.png,北京
web前端,web前端开发工程师[望京],马上消费,20000,40000,经验5-10年,本科,科技金融 / 不需要融资 / 2000人以上,2000,Vue/科技金融/React/计算机/软件工程相关专业,Base北京、重庆、成都，福利多多,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/47/94/CioPOWDRPGmAQUpJAAAOKODd5CY281.jpg,北京
web前端,web前端开发工程师[中关村],模识科技,10000,13000,经验不限,本科,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,JAVA/软件服务｜咨询/人工智能服务/Html5/JavaScript,暂无,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/31/E3/CgpFT1k-KfyAfTUxAADenA6CM_8586.jpg,北京
web前端,web前端开发工程师[回龙观],迅联互动,5000,10000,经验1-3年,本科,"专业服务｜咨询,IT技术服务｜咨询,营销服务｜咨询 / 天使轮 / 少于15人",15,CSS/Vue/小程序开发/React,前景广告,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/5A/71/Cgp3O1feRyWAFU14AAHU7QQkU74476.jpg,北京
web前端,web前端开发工程师[通州区],沃东天骏,25000,45000,经验5-10年,本科,"IT技术服务｜咨询,区块链 / 上市公司 / 2000人以上",2000,CSS/Html5/IT技术服务｜咨询/React/计算机/软件工程相关专业,一起进步,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/49/50/Ciqc1F9PEDSAJdS7AAAkjqK2UDA766.png,北京
web前端,web前端开发工程师[通州区],京东物流,23000,45000,经验3-5年,本科,电商平台 / 未融资 / 2000人以上,2000,Html5/JavaScript/Vue/电商平台/React,16薪,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
web前端,web前端开发工程师[大兴区],京东商城,20000,39000,经验5-10年,本科,物流｜运输 / D轮及以上 / 2000人以上,2000,Vue/JavaScript/新零售/电商平台/React,VP直管，组织扁平，各领域架构师汇聚,https://www.lgstatic.com/thumbnail_120x120/image1/M00/00/03/Cgo8PFTUV_uANFRTAAAXdCz_gU0312.jpg,北京
web前端,web前端开发工程师[东城区],信永中和,8000,15000,经验1-3年,本科,专业服务｜咨询 / 不需要融资 / 2000人以上,2000,JAVA/Node.js/专业服务｜咨询/Python,加班少 朝九晚六 周末双休 试用期全额,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/90/AF/CgotOVujRpOAXPDRAABysG5nmgE703.png,北京
web前端,web前端开发工程师[回龙观],音悦荚,11000,20000,经验1-3年,大专,在线教育 / A轮 / 50-150人,50-150,CSS/在线教育/JavaScript/Javascript/Angular,"随时玩音乐,弹性时间,技术大牛",https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/04/BA/CgoB5lnEuSmAOCzHAAH6O3MUBPM708.png,北京
web前端,web前端开发工程师[中关村],小确信,26000,32000,经验3-5年,大专,社交平台 / 不需要融资 / 50-150人,50-150,Vue/uniapp/互联网/小程序开发/React,时间地点形式自由、潜力大挂钩个人、多大牛,https://www.lgstatic.com/thumbnail_120x120/10/ce8556c6d3b34328bd29e25331260b65.png,北京
web前端,web前端开发工程师[西北旺],今日水印相机,20000,40000,经验3-5年,本科,工具类产品 / C轮 / 50-150人,50-150,CSS/Html5/JavaScript/工具类产品/Webpack,3000万月活行业第一全球化业务现金流超10亿,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/41/19/CioPOWCqA1CAZci2AAArQPSJjZU462.png,北京
web前端,web前端开发工程师[顺义区],优飞软件,10000,17000,经验1-3年,大专,"软件服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/Html5/JavaScript/IT技术服务｜咨询,12天带薪年假、定期体检、五险一金、节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/43/0F/CioPOWC3JyWAZSrzAAAmwHjb48Y141.png,北京
web前端,web前端开发工程师[西城区],澳莉巴克（深圳）咨询有限公司,12000,18000,经验不限,不限,在线教育 / 未融资 / 50-150人,50-150,在线教育/JavaScript/电商平台,高薪,https://www.lgstatic.com/thumbnail_120x120/10/b6b59771b3b24ad393b520b28f0c4d12.png,北京
web前端,web前端工程师[朝阳区],二六三,14000,18000,经验3-5年,本科,企业服务 / 上市公司 / 500-2000人,500-2000,CSS/Html5/JavaScript/Web前端开发/计算机/软件工程相关专业,上市公司 自研产品 互联网技术 高新技术企业,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/1E/E0/Cgq2xlqQvk2AbfzEAAAOHfvGqXc009.png,北京
web前端,web前端开发工程师[展览路],柠檬微趣,15000,25000,经验在校,应届,游戏 / 不需要融资 / 150-500人,150-500,游戏,早晚餐、扁平化管理、定期团建,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/47/5D/CioPOWDQLpCALF34AAAVkogK-L8932.jpg,北京
web前端,web前端开发工程师[五道口],海天瑞声,25000,40000,经验3-5年,本科,人工智能服务 / 上市公司 / 150-500人,150-500,人工智能服务/React,七险一金、弹性工作制、带薪年假、年度体检,https://www.lgstatic.com/thumbnail_120x120/10/9ac936e8f1984f978e71d3ab84df87f2.jpg,北京
web前端,Web前端开发工程师[中关村],途家民宿,15000,30000,经验3-5年,本科,"居住服务,旅游｜出行 / D轮及以上 / 500-2000人",500-2000,JavaScript/旅游｜出行,氛围好，成长快,https://www.lgstatic.com/thumbnail_120x120/10/8f03b6ea3fdc47cf8b98e45b86dee115.png,北京
web前端,web前端开发工程师[朝外],中电北信,18000,30000,经验5-10年,本科,"在线医疗,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,Html5/JavaScript,自有产品和项目，已经在多家大型三甲医院实施,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/52/DA/CioPOWESLpuAYz_hAAAFncClqwI902.png,北京
